transaction_id,timestamp,hour,day_of_week,is_weekend,amount,atm_location,card_type,pin_failures,transaction_success,velocity_1h,velocity_24h,distance_from_home_km,balance_after,account_age_days,is_fraud
6728,2024-11-09 21:08:35,21,5,1,155.74,Hospital,MasterCard,0,1,2,2,8.44,34577.07,2130,0
4382,2024-01-06 01:27:17,1,5,1,347.39,Airport Terminal,MasterCard,0,1,1,1,6.04,9125.63,3131,0
5197,2024-10-03 06:55:18,6,3,0,361.94,University Campus,Visa,0,1,3,5,26.78,42039.83,1741,0
1113,2024-12-03 18:38:59,18,1,0,486.52,Hospital,RuPay,0,1,3,8,6.99,43723.33,1742,0
2689,2024-04-25 21:49:54,21,3,0,435.26,Hotel Lobby,Visa,0,1,2,2,49.71,33233.11,479,0
6473,2024-05-23 21:19:46,21,3,0,97.25,Suburban Branch,Visa,0,1,1,4,29.43,38439.82,2560,0
8820,2024-01-23 05:26:58,5,1,0,455.89,Suburban Branch,RuPay,1,1,1,5,2.13,6169.9,1818,0
7808,2024-04-17 16:23:38,16,2,0,378.67,Gas Station,Visa,0,1,2,8,31.04,19385.74,3108,0
3411,2024-02-24 21:20:30,21,5,1,424.36,Train Station,Visa,0,1,3,3,19.86,6890.19,2767,0
81,2024-12-08 02:05:07,2,6,1,355.16,Remote Village,Visa,0,1,3,3,15.54,782.36,1701,0
4614,2024-09-16 05:15:27,5,0,0,310.75,Airport Terminal,RuPay,0,1,2,5,15.64,27721.48,821,0
1374,2024-12-27 05:24:01,5,4,0,467.48,University Campus,Visa,2,1,3,1,44.01,46608.95,745,0
1510,2024-08-31 16:54:14,16,5,1,258.58,Shopping Mall,MasterCard,0,1,2,7,28.4,172.88,822,0
6443,2024-11-29 13:38:08,13,4,0,220.38,Downtown Branch,Amex,0,1,3,2,32.23,10829.67,1842,0
3071,2024-03-04 18:39:14,18,0,0,37.56,Downtown Branch,RuPay,0,1,3,4,13.65,13638.86,663,0
3016,2024-10-30 14:14:15,14,2,0,74.65,University Campus,RuPay,0,1,3,6,23.65,10186.22,2490,0
4823,2024-05-09 20:09:36,20,3,0,476.71,Gas Station,MasterCard,0,1,1,6,46.36,33056.28,850,0
7822,2024-07-12 22:52:13,22,4,0,339.94,Airport Terminal,Amex,0,1,1,1,39.82,25708.03,800,0
93,2024-09-15 23:24:21,23,6,1,24.51,Gas Station,Amex,0,1,1,2,22.09,17343.72,2436,0
9421,2024-12-08 11:31:20,11,6,1,153.43,Downtown Branch,Amex,1,1,1,5,46.9,38849.59,2796,0
6600,2024-04-27 23:23:20,23,5,1,47.2,Hospital,Visa,1,1,1,3,9.7,8677.72,2104,0
4443,2024-12-12 12:10:10,12,3,0,267.42,Hospital,Visa,0,1,3,2,44.37,4174.07,2487,0
7602,2024-01-26 21:38:01,21,4,0,61.96,University Campus,Amex,0,1,2,8,20.39,12848.03,3417,0
3835,2024-07-31 09:49:53,9,2,0,393.56,Remote Village,RuPay,0,1,1,6,47.53,27204.08,1827,0
9702,2024-12-08 23:37:14,23,6,1,246.16,Suburban Branch,RuPay,1,1,7,26,3979.5,1100.53,163,1
4322,2024-09-17 01:28:52,1,1,0,379.14,Hotel Lobby,Amex,0,1,2,6,23.94,26216.21,2592,0
3394,2024-11-12 17:51:20,17,1,0,198.36,Airport Terminal,MasterCard,0,1,2,2,44.88,23784.01,118,0
4752,2024-09-04 20:20:08,20,2,0,194.54,Airport Terminal,Visa,0,1,2,6,39.96,13098.79,3462,0
7229,2024-02-11 20:50:51,20,6,1,165.94,Airport Terminal,Amex,0,1,3,2,8.48,18850.39,3358,0
9191,2024-06-17 11:26:06,11,0,0,290.41,Airport Terminal,Visa,0,1,3,1,10.65,7288.08,921,0
2361,2024-03-25 20:06:33,20,0,0,177.75,Downtown Branch,Visa,0,1,2,2,8.49,39284.84,2369,0
1148,2024-04-27 00:09:17,0,5,1,167.61,University Campus,Amex,0,1,3,4,7.71,27811.88,3206,0
5666,2024-08-26 03:02:44,3,0,0,120.42,Hospital,RuPay,0,1,3,4,6.29,36603.13,1045,0
8075,2024-10-19 02:43:01,2,5,1,417.38,Downtown Branch,Visa,0,1,3,5,23.34,46753.67,421,0
4943,2024-09-12 06:34:13,6,3,0,231.07,Remote Village,Visa,0,1,3,6,1.81,19253.01,2552,0
3663,2024-01-06 03:42:25,3,5,1,188.07,Suburban Branch,Visa,0,1,3,3,17.92,3481.42,384,0
1563,2024-05-18 04:15:10,4,5,1,44.98,Suburban Branch,MasterCard,0,1,3,2,24.27,42386.84,1768,0
4113,2024-07-15 07:28:28,7,0,0,331.48,Hospital,Visa,0,1,3,7,0.56,18982.24,1664,0
9050,2024-11-09 18:01:31,18,5,1,230.53,Airport Terminal,MasterCard,0,1,3,2,38.29,44816.23,3582,0
9276,2024-05-22 03:28:47,3,2,0,404.48,Hotel Lobby,Amex,0,1,2,3,31.94,27151.91,2924,0
8538,2024-03-23 12:23:27,12,5,1,90.81,Suburban Branch,Amex,0,1,1,6,43.56,1047.3,435,0
795,2024-06-23 18:02:32,18,6,1,429.41,Shopping Mall,Amex,0,1,1,5,47.17,583.09,3349,0
5854,2024-04-24 08:28:05,8,2,0,328.62,Train Station,Visa,0,1,2,6,40.07,21768.8,3579,0
7619,2024-07-14 02:14:48,2,6,1,55.72,Suburban Branch,MasterCard,0,1,3,1,44.64,3483.7,765,0
1594,2024-12-05 17:06:17,17,3,0,414.82,Airport Terminal,RuPay,0,1,1,6,20.42,16989.72,2374,0
7418,2024-03-02 11:26:26,11,5,1,69.34,University Campus,RuPay,0,1,3,6,49.93,12507.69,1369,0
5267,2024-10-09 18:50:02,18,2,0,372.29,Remote Village,MasterCard,0,1,3,5,11.03,33138.29,2943,0
7147,2024-06-26 07:22:12,7,2,0,303.55,Suburban Branch,Visa,0,1,3,8,40.84,21898.8,663,0
89,2024-11-27 00:23:49,0,2,0,343.69,Hotel Lobby,Amex,0,1,2,1,30.87,11815.04,2833,0
8695,2024-09-02 21:24:34,21,0,0,71.56,Train Station,MasterCard,0,1,1,4,2.79,39109.4,2121,0
9732,2024-07-01 01:55:53,1,0,0,281.58,Train Station,Amex,2,1,3,22,3434.36,644.86,303,1
9446,2024-11-21 17:24:37,17,3,0,416.76,Airport Terminal,MasterCard,0,1,2,6,33.99,10981.84,886,0
6754,2024-05-25 08:24:19,8,5,1,248.3,Shopping Mall,Visa,1,1,1,6,34.74,20809.15,2278,0
3502,2024-11-13 12:49:27,12,2,0,494.88,Train Station,RuPay,0,1,3,7,17.95,40868.94,1508,0
2234,2024-07-14 17:19:15,17,6,1,195.28,University Campus,RuPay,0,1,1,8,11.52,36319.2,399,0
2803,2024-07-27 22:01:45,22,5,1,305.07,Hospital,RuPay,0,1,2,4,27.74,5782.7,2111,0
4424,2024-07-20 00:54:48,0,5,1,163.1,University Campus,MasterCard,0,1,2,7,2.32,26835.17,992,0
5663,2024-01-18 08:37:40,8,3,0,374.46,Hospital,MasterCard,0,1,1,5,18.77,30533.02,2137,0
7170,2024-04-23 04:12:24,4,1,0,429.04,Hospital,MasterCard,0,1,3,5,15.81,8689.7,1381,0
8337,2024-03-10 06:04:44,6,6,1,448.88,Train Station,MasterCard,0,1,2,5,42.95,24176.08,3536,0
2148,2024-10-08 23:51:49,23,1,0,153.69,Remote Village,RuPay,0,1,1,4,23.85,3974.86,2782,0
7969,2024-07-06 23:39:17,23,5,1,474.72,University Campus,Visa,0,1,3,6,22.71,31320.69,1447,0
6551,2024-05-25 15:54:17,15,5,1,322.48,University Campus,Visa,0,1,1,5,29.26,21258.2,1939,0
7643,2024-01-09 23:56:31,23,1,0,128.07,Hotel Lobby,Amex,1,1,2,8,6.48,6080.41,1389,0
6164,2024-04-27 22:42:23,22,5,1,346.52,Hospital,MasterCard,1,1,2,7,28.36,33443.34,1036,0
1495,2024-02-11 11:42:56,11,6,1,447.87,Hotel Lobby,MasterCard,0,1,1,5,7.94,46988.89,3282,0
7696,2024-06-16 13:53:36,13,6,1,119.39,Hotel Lobby,Visa,0,1,2,1,2.4,12556.83,3247,0
7094,2024-05-02 07:30:33,7,3,0,303.63,Shopping Mall,MasterCard,0,1,3,7,37.93,16756.97,2423,0
1409,2024-01-26 18:16:38,18,4,0,289.61,Shopping Mall,Amex,0,1,1,6,13.87,14113.59,2693,0
6691,2024-09-05 07:18:22,7,3,0,34.46,Remote Village,MasterCard,0,1,1,4,49.18,7259.74,1364,0
3401,2024-04-14 21:50:15,21,6,1,372.59,Airport Terminal,Amex,0,1,2,6,10.48,38183.12,3625,0
109,2024-11-02 19:11:26,19,5,1,398.45,Downtown Branch,Visa,0,1,1,3,37.09,26351.67,3084,0
5636,2024-02-12 05:57:30,5,0,0,210.83,University Campus,Visa,0,1,2,3,39.65,40542.06,2500,0
8482,2024-12-26 08:37:38,8,3,0,439.27,Shopping Mall,Amex,0,1,3,8,40.8,34324.0,73,0
6604,2024-11-04 18:00:59,18,0,0,281.93,Hotel Lobby,MasterCard,0,1,1,1,22.26,46600.75,484,0
1091,2024-08-15 17:06:58,17,3,0,200.58,University Campus,MasterCard,1,1,1,8,40.69,36704.68,1187,0
5560,2024-11-09 16:57:53,16,5,1,302.19,Suburban Branch,Amex,0,1,2,4,40.82,21176.18,3149,0
9412,2024-05-06 11:25:55,11,0,0,227.05,University Campus,RuPay,0,1,2,6,29.33,34062.64,204,0
8143,2024-12-04 16:59:50,16,2,0,187.59,Suburban Branch,MasterCard,0,1,2,4,18.87,37811.86,2769,0
8664,2024-09-19 10:17:31,10,3,0,258.59,Airport Terminal,MasterCard,0,1,3,1,6.28,46146.03,3293,0
6596,2024-05-29 23:22:22,23,2,0,347.78,Gas Station,Visa,0,1,1,5,40.66,26478.26,3581,0
624,2024-03-13 05:42:19,5,2,0,419.5,Train Station,Visa,0,1,2,5,24.71,37018.82,949,0
6871,2024-08-24 12:40:55,12,5,1,402.21,Downtown Branch,MasterCard,1,1,3,4,36.24,12329.95,3042,0
4814,2024-05-18 21:10:38,21,5,1,308.21,Airport Terminal,Visa,0,1,2,3,0.83,25495.33,1235,0
6553,2024-12-24 21:46:27,21,1,0,315.37,Airport Terminal,RuPay,0,1,1,4,3.97,18187.98,1303,0
7530,2024-07-05 15:32:45,15,4,0,137.42,University Campus,Amex,2,1,3,5,3.19,18680.55,1049,0
5796,2024-11-02 00:51:23,0,5,1,356.06,Suburban Branch,RuPay,0,1,1,8,8.22,15006.53,172,0
7437,2024-09-20 18:58:45,18,4,0,334.48,Gas Station,MasterCard,0,1,1,7,32.03,32377.77,2865,0
4218,2024-12-29 22:13:08,22,6,1,359.23,Hospital,MasterCard,0,0,2,1,3.18,18567.61,3512,0
5941,2024-08-17 10:09:33,10,5,1,142.68,Train Station,RuPay,0,1,3,6,36.31,9954.11,3270,0
8501,2024-11-16 05:09:58,5,5,1,474.38,University Campus,Visa,0,1,3,3,11.48,20704.29,2226,0
6429,2024-11-07 17:47:52,17,3,0,364.36,Gas Station,Visa,0,1,1,4,5.97,17397.56,480,0
6827,2024-08-25 20:49:36,20,6,1,107.64,Hotel Lobby,Amex,0,1,2,4,19.83,10020.02,2867,0
4131,2024-11-20 00:23:23,0,2,0,277.47,Suburban Branch,RuPay,0,1,1,6,32.34,12718.93,2689,0
7802,2024-02-29 07:47:10,7,3,0,21.42,Downtown Branch,Visa,0,1,1,6,25.5,46476.24,1713,0
7754,2024-08-28 22:39:30,22,2,0,228.42,Train Station,Amex,0,1,1,1,4.37,8690.6,217,0
4722,2024-02-24 21:05:52,21,5,1,380.96,Train Station,Visa,0,1,3,2,39.1,30891.3,1445,0
1651,2024-02-14 21:05:36,21,2,0,119.48,Train Station,Visa,0,1,3,3,2.68,30331.28,3085,0
4141,2024-06-07 02:52:22,2,4,0,149.47,Train Station,RuPay,0,0,2,4,15.51,28807.89,1285,0
1618,2024-03-19 13:32:47,13,1,0,71.47,Hotel Lobby,Visa,0,1,1,7,23.79,42309.18,2178,0
2030,2024-01-20 16:12:21,16,5,1,31.07,Remote Village,MasterCard,0,1,3,4,12.45,6025.16,426,0
8518,2024-06-07 21:52:40,21,4,0,373.99,Remote Village,RuPay,0,1,3,3,48.43,31959.6,2047,0
4576,2024-07-13 23:19:34,23,5,1,345.28,Shopping Mall,Amex,0,1,2,6,27.62,37797.5,925,0
3993,2024-05-31 21:49:02,21,4,0,107.61,Gas Station,Amex,0,1,2,5,46.58,12267.34,1505,0
7377,2024-04-10 17:20:35,17,2,0,187.88,Train Station,MasterCard,1,1,3,6,46.06,14190.32,1047,0
6150,2024-07-15 14:00:50,14,0,0,273.01,Suburban Branch,MasterCard,0,0,3,4,49.2,3608.78,345,0
4909,2024-11-03 14:19:20,14,6,1,360.35,Gas Station,RuPay,0,1,3,2,45.35,31908.09,1082,0
5027,2024-05-25 12:31:32,12,5,1,151.14,Hotel Lobby,Visa,0,1,2,5,30.93,19648.39,2961,0
8261,2024-09-24 02:53:38,2,1,0,154.8,University Campus,Amex,0,1,3,1,49.93,35588.31,2128,0
4732,2024-12-17 17:53:26,17,1,0,398.13,Train Station,Visa,1,1,2,6,17.76,30971.26,3111,0
7549,2024-02-27 16:16:13,16,1,0,291.1,University Campus,Amex,1,1,1,1,7.64,10267.34,2253,0
8135,2024-03-01 15:15:38,15,4,0,470.78,Hospital,Amex,1,1,2,4,16.49,29906.59,1587,0
1607,2024-09-21 16:37:30,16,5,1,271.71,Shopping Mall,Amex,0,1,1,6,2.59,13539.43,152,0
4774,2024-08-09 15:36:27,15,4,0,461.08,Gas Station,RuPay,0,1,1,3,14.73,10501.83,511,0
8110,2024-04-08 21:16:48,21,0,0,220.61,Suburban Branch,MasterCard,0,1,1,7,3.98,36385.5,3506,0
6952,2024-09-19 19:58:54,19,3,0,234.31,Remote Village,RuPay,0,1,1,5,40.73,47910.05,2670,0
6005,2024-10-13 02:13:06,2,6,1,290.45,Hotel Lobby,RuPay,0,1,3,2,39.53,7337.93,2314,0
7729,2024-06-24 03:02:54,3,0,0,59.29,Suburban Branch,MasterCard,1,1,2,8,8.02,23396.84,330,0
3542,2024-06-25 12:49:43,12,1,0,327.8,University Campus,MasterCard,2,1,1,3,28.24,5978.46,2854,0
389,2024-12-09 01:51:15,1,0,0,122.41,Hotel Lobby,Visa,0,1,3,8,49.83,41202.05,2689,0
1795,2024-09-26 20:57:57,20,3,0,306.0,Train Station,MasterCard,0,1,2,3,11.28,37621.52,55,0
8732,2024-02-15 07:26:23,7,3,0,479.3,Airport Terminal,Amex,0,1,3,8,22.39,38997.94,1251,0
4920,2024-05-17 08:19:11,8,4,0,136.81,Suburban Branch,Visa,0,1,2,8,43.77,45980.75,1413,0
5538,2024-12-18 02:09:52,2,2,0,293.59,Hospital,MasterCard,0,1,3,6,31.69,45676.79,3501,0
3873,2024-06-14 06:34:12,6,4,0,181.27,Hospital,Amex,0,1,2,6,28.21,22500.23,1027,0
8869,2024-06-05 04:08:08,4,2,0,56.46,Suburban Branch,Amex,2,1,3,4,18.58,45240.55,1292,0
2255,2024-12-08 22:30:44,22,6,1,478.5,Hospital,MasterCard,0,1,2,8,13.36,29791.13,2674,0
3413,2024-04-05 17:46:55,17,4,0,343.51,Suburban Branch,MasterCard,0,1,2,3,23.0,28703.04,666,0
5460,2024-12-30 10:02:57,10,0,0,187.07,Hotel Lobby,Visa,0,1,1,5,27.81,22411.1,1187,0
4956,2024-03-16 22:08:22,22,5,1,293.03,Suburban Branch,MasterCard,0,1,2,7,2.5,366.75,305,0
7397,2024-04-25 07:08:07,7,3,0,72.89,Hospital,RuPay,2,1,3,6,11.13,13909.03,1315,0
5415,2024-11-28 00:02:55,0,3,0,332.68,Airport Terminal,Amex,0,1,2,5,49.69,35485.84,2608,0
7400,2024-12-03 18:19:57,18,1,0,75.26,Gas Station,Amex,1,1,3,2,19.17,21079.94,3233,0
7415,2024-04-22 02:28:24,2,0,0,465.57,Train Station,MasterCard,0,1,2,3,20.21,19081.51,3463,0
9101,2024-12-08 20:46:18,20,6,1,427.0,Remote Village,RuPay,0,1,3,1,37.06,219.06,2393,0
4852,2024-12-07 09:03:29,9,5,1,68.05,Suburban Branch,Amex,0,1,3,2,26.39,45605.06,3302,0
2026,2024-06-25 02:20:22,2,1,0,134.85,Downtown Branch,Visa,0,1,3,2,6.07,6043.64,3299,0
2616,2024-01-10 17:13:25,17,2,0,147.27,Train Station,Amex,0,1,2,2,15.41,22313.09,848,0
7389,2024-10-19 16:28:46,16,5,1,75.85,Gas Station,MasterCard,0,1,2,2,31.5,17796.56,2105,0
2927,2024-12-03 14:29:47,14,1,0,91.73,University Campus,Amex,2,1,3,1,18.23,14872.38,1747,0
1122,2024-02-25 15:57:48,15,6,1,99.11,Hotel Lobby,RuPay,1,1,1,3,25.59,22040.48,2753,0
2911,2024-09-07 12:18:02,12,5,1,21.95,Remote Village,Amex,0,1,3,5,39.09,15700.38,2831,0
8147,2024-09-04 17:51:16,17,2,0,113.94,Gas Station,RuPay,0,1,1,8,40.3,33777.36,447,0
7384,2024-02-04 19:12:47,19,6,1,128.96,Downtown Branch,MasterCard,1,1,2,1,29.6,39997.29,425,0
3483,2024-11-28 00:53:08,0,3,0,300.44,Remote Village,MasterCard,1,1,2,1,6.99,13564.5,1268,0
796,2024-05-11 23:22:22,23,5,1,128.24,Hospital,Visa,0,1,3,5,16.3,1259.67,3246,0
1576,2024-01-06 19:11:11,19,5,1,289.66,Airport Terminal,Amex,0,1,3,3,38.32,40380.9,1314,0
6177,2024-12-12 16:39:49,16,3,0,132.83,University Campus,MasterCard,0,1,2,7,42.84,11836.2,3038,0
6267,2024-09-15 18:24:32,18,6,1,449.88,Hotel Lobby,RuPay,0,1,3,5,42.47,13305.39,1627,0
2459,2024-11-08 03:52:57,3,4,0,281.3,Downtown Branch,RuPay,0,1,3,8,6.25,36130.81,62,0
3313,2024-08-04 21:52:54,21,6,1,95.67,Remote Village,MasterCard,0,1,3,6,6.11,11614.84,706,0
1254,2024-10-11 04:29:27,4,4,0,309.59,Hotel Lobby,Visa,0,1,3,8,41.84,48165.9,1757,0
6835,2024-11-19 02:27:30,2,1,0,79.7,Train Station,Amex,0,1,2,6,16.19,1970.02,1780,0
8795,2024-09-12 03:30:28,3,3,0,476.68,Downtown Branch,Amex,0,1,2,3,24.18,16828.56,664,0
3838,2024-02-09 21:18:41,21,4,0,383.93,Airport Terminal,RuPay,1,0,2,1,26.32,2550.97,2241,0
4399,2024-02-04 20:21:24,20,6,1,247.86,Hospital,Amex,1,1,3,4,43.28,27249.73,246,0
3596,2024-07-23 02:43:58,2,1,0,258.09,Suburban Branch,MasterCard,0,1,2,6,49.83,44665.76,802,0
6622,2024-03-07 15:41:31,15,3,0,490.15,Downtown Branch,RuPay,0,1,3,5,10.48,47742.33,2979,0
8383,2024-02-25 16:14:41,16,6,1,221.92,Hospital,RuPay,0,1,3,1,5.49,25858.41,2883,0
2125,2024-05-17 14:13:24,14,4,0,65.73,Downtown Branch,Amex,1,1,2,5,48.0,13819.36,3648,0
3239,2024-06-18 11:19:38,11,1,0,224.66,Remote Village,MasterCard,0,1,2,8,5.87,16561.62,2430,0
5404,2024-02-26 19:18:40,19,0,0,240.57,Hospital,Visa,0,1,1,4,17.91,45192.71,35,0
5999,2024-05-29 05:02:40,5,2,0,35.88,Shopping Mall,Amex,0,1,1,6,5.06,12395.32,2428,0
5939,2024-11-11 14:47:38,14,0,0,356.23,Shopping Mall,Amex,0,1,3,1,17.58,32088.66,388,0
2046,2024-03-04 08:57:55,8,0,0,471.3,Shopping Mall,RuPay,0,1,3,3,19.71,49344.6,2116,0
1579,2024-12-18 09:00:45,9,2,0,444.91,Downtown Branch,Amex,0,1,2,4,3.75,33448.92,3365,0
15,2024-10-11 05:52:23,5,4,0,253.28,Suburban Branch,RuPay,0,1,1,8,47.34,8339.84,2191,0
2674,2024-04-28 13:41:31,13,6,1,390.7,Train Station,RuPay,0,1,3,1,28.39,26043.01,1070,0
7017,2024-03-25 11:52:18,11,0,0,81.34,University Campus,Amex,0,1,1,1,14.47,45957.48,2574,0
8721,2024-04-08 23:22:04,23,0,0,203.45,Shopping Mall,RuPay,0,1,3,7,14.23,24970.77,1022,0
8850,2024-12-06 00:08:57,0,4,0,150.84,Hospital,RuPay,0,1,3,5,13.7,11081.59,3554,0
4813,2024-12-15 11:23:52,11,6,1,331.44,Downtown Branch,Amex,0,1,2,8,18.35,26039.14,1102,0
1085,2024-04-16 08:27:10,8,1,0,253.59,Shopping Mall,Visa,0,1,2,2,46.23,33355.04,607,0
4984,2024-12-21 16:27:37,16,5,1,87.11,Gas Station,MasterCard,0,1,1,8,49.88,18758.54,419,0
7156,2024-09-20 18:11:04,18,4,0,407.74,Shopping Mall,Amex,0,1,2,2,17.56,12798.02,649,0
2885,2024-10-22 22:39:25,22,1,0,446.25,Hotel Lobby,Visa,0,1,3,6,17.67,4659.58,2935,0
334,2024-05-24 15:38:30,15,4,0,254.62,Train Station,Visa,0,1,2,6,8.18,44735.15,3097,0
7205,2024-04-01 07:32:59,7,0,0,81.22,Airport Terminal,MasterCard,0,1,1,5,26.17,39367.04,1908,0
4368,2024-03-01 09:41:08,9,4,0,177.53,University Campus,Amex,0,1,3,5,18.93,11472.23,3158,0
3080,2024-04-10 03:32:27,3,2,0,82.17,Hotel Lobby,MasterCard,0,1,1,4,23.27,44770.96,3441,0
7204,2024-07-18 02:22:05,2,3,0,199.73,Remote Village,MasterCard,0,1,3,2,9.44,13218.08,2286,0
9910,2024-01-04 02:05:25,2,3,0,4619.58,Airport Terminal,MasterCard,4,1,9,7,2345.7,527.36,137,1
8865,2024-03-25 10:53:09,10,0,0,25.09,Airport Terminal,Visa,0,1,1,5,33.59,29777.11,2375,0
264,2024-06-25 14:04:14,14,1,0,476.12,Downtown Branch,Amex,0,1,3,2,36.55,22976.62,2750,0
4338,2024-05-26 10:31:32,10,6,1,423.42,Remote Village,RuPay,0,1,1,4,33.75,19405.41,1134,0
8896,2024-08-26 18:57:54,18,0,0,324.21,Gas Station,MasterCard,0,1,3,8,26.19,23206.27,493,0
8448,2024-03-28 14:06:34,14,3,0,250.12,Hospital,Visa,0,1,1,5,44.51,39082.09,1420,0
5904,2024-02-07 21:00:26,21,2,0,27.95,Suburban Branch,Visa,0,1,1,1,38.21,48215.33,2400,0
1499,2024-08-17 10:22:36,10,5,1,217.54,Gas Station,Visa,0,1,1,7,12.75,30302.27,35,0
4191,2024-07-27 21:30:40,21,5,1,349.55,Train Station,Visa,2,0,3,3,46.94,11793.17,3604,0
7486,2024-01-19 23:27:12,23,4,0,263.0,Downtown Branch,MasterCard,0,1,3,1,26.44,8712.68,2014,0
9644,2024-10-24 19:05:02,19,3,0,107.25,Airport Terminal,Visa,3,1,11,11,4330.84,14.37,231,1
8311,2024-03-29 04:03:30,4,4,0,201.91,Airport Terminal,Visa,0,1,1,2,3.73,12894.91,1042,0
7591,2024-06-04 18:07:10,18,1,0,450.92,Hospital,Amex,0,1,1,1,24.23,33375.9,683,0
501,2024-04-01 17:35:16,17,0,0,498.08,Gas Station,Visa,2,1,3,5,43.93,44531.06,3367,0
9156,2024-03-27 04:16:58,4,2,0,171.45,Hotel Lobby,Visa,0,1,3,4,27.16,28768.24,1455,0
9415,2024-04-24 17:19:49,17,2,0,398.32,Hospital,Visa,0,1,2,8,19.03,40128.18,1234,0
3096,2024-03-18 01:05:42,1,0,0,55.75,Train Station,MasterCard,0,1,1,3,36.92,4642.89,2742,0
4632,2024-12-15 22:19:17,22,6,1,293.61,Airport Terminal,MasterCard,0,1,3,1,5.37,4198.31,3405,0
368,2024-11-28 15:59:24,15,3,0,259.26,Train Station,Visa,0,1,1,2,20.17,1888.01,2279,0
4059,2024-04-27 14:36:28,14,5,1,182.7,Hotel Lobby,RuPay,0,1,1,2,28.61,16466.1,3358,0
8175,2024-07-06 22:48:47,22,5,1,69.27,Train Station,MasterCard,0,1,3,5,43.86,41581.01,852,0
4631,2024-05-03 02:36:05,2,4,0,478.05,Downtown Branch,Visa,0,1,2,5,27.1,10278.85,1659,0
6071,2024-03-22 03:49:20,3,4,0,281.63,Gas Station,RuPay,0,1,1,6,16.29,29243.56,1657,0
2665,2024-01-17 04:59:34,4,2,0,229.66,Hotel Lobby,RuPay,0,1,3,5,34.08,41606.98,2016,0
1027,2024-08-30 04:58:08,4,4,0,350.13,Downtown Branch,RuPay,0,1,1,2,12.36,5269.99,130,0
5909,2024-11-11 21:22:15,21,0,0,343.55,Hospital,RuPay,0,1,3,8,43.81,36882.93,2513,0
5051,2024-02-23 15:03:01,15,4,0,238.67,Gas Station,Visa,1,1,2,3,12.56,32650.53,719,0
6329,2024-11-21 18:01:47,18,3,0,393.88,Shopping Mall,Amex,0,1,1,3,13.86,28129.9,366,0
9734,2024-02-17 01:30:30,1,5,1,4455.91,Airport Terminal,RuPay,5,0,13,29,1736.04,1901.67,353,1
1692,2024-03-11 13:48:07,13,0,0,160.57,Remote Village,MasterCard,0,1,3,5,41.75,18878.1,2269,0
674,2024-11-02 12:58:17,12,5,1,36.26,Train Station,Visa,1,1,2,6,35.87,43850.39,3389,0
5573,2024-02-14 18:37:23,18,2,0,431.26,University Campus,Visa,1,1,2,7,8.65,41867.58,1204,0
5767,2024-01-10 19:44:46,19,2,0,318.86,Shopping Mall,Amex,0,1,3,2,22.76,38334.09,2389,0
5157,2024-01-14 16:01:13,16,6,1,243.05,Downtown Branch,Amex,0,1,1,6,36.8,7589.84,948,0
734,2024-06-19 21:50:32,21,2,0,350.73,Hospital,Visa,1,1,1,3,24.24,22939.87,2915,0
3527,2024-11-14 18:40:41,18,3,0,383.73,Gas Station,RuPay,1,1,2,4,39.21,25564.62,3217,0
569,2024-07-31 16:07:08,16,2,0,25.08,Airport Terminal,Amex,0,1,1,2,34.27,17640.67,3000,0
9188,2024-06-28 18:14:06,18,4,0,389.83,Shopping Mall,RuPay,0,1,3,8,18.89,582.27,1731,0
2923,2024-12-10 04:15:39,4,1,0,36.02,Hotel Lobby,Visa,0,1,2,8,49.33,2190.89,639,0
7912,2024-08-03 04:03:08,4,5,1,264.49,University Campus,MasterCard,0,0,1,8,7.26,18834.69,317,0
1559,2024-02-20 12:10:36,12,1,0,269.45,Downtown Branch,RuPay,0,1,3,1,38.9,16940.84,2046,0
102,2024-12-21 10:48:12,10,5,1,312.84,Train Station,Amex,0,1,2,7,5.83,2362.81,182,0
3008,2024-02-20 20:50:08,20,1,0,374.75,Hotel Lobby,MasterCard,0,1,1,8,44.71,38704.64,2672,0
7202,2024-08-07 15:15:02,15,2,0,221.08,Train Station,MasterCard,0,1,1,4,15.03,32985.33,3484,0
304,2024-05-17 19:01:07,19,4,0,468.9,Shopping Mall,Visa,2,1,3,6,40.31,34911.57,2453,0
77,2024-07-20 13:05:36,13,5,1,332.72,Shopping Mall,Amex,1,0,2,8,48.45,23553.52,1702,0
6755,2024-08-03 03:53:39,3,5,1,296.6,Hotel Lobby,RuPay,0,1,1,3,1.59,27017.45,2033,0
8630,2024-11-30 18:32:28,18,5,1,360.75,Airport Terminal,RuPay,0,1,3,8,43.98,9105.24,565,0
1209,2024-01-18 20:45:02,20,3,0,394.99,Train Station,Amex,0,1,3,7,2.97,2900.12,1433,0
7743,2024-09-30 06:16:44,6,0,0,269.07,Hospital,RuPay,0,1,3,8,2.63,49126.71,910,0
8215,2024-12-09 02:57:17,2,0,0,221.22,Shopping Mall,Visa,0,1,3,5,3.8,43191.46,215,0
8945,2024-09-10 20:54:29,20,1,0,281.87,Train Station,Amex,0,1,1,7,35.92,28833.24,1350,0
8414,2024-03-20 11:38:12,11,2,0,343.22,Shopping Mall,Amex,0,1,3,6,47.66,7702.22,1781,0
1776,2024-09-22 02:10:50,2,6,1,105.02,Airport Terminal,Amex,0,1,1,8,45.06,39268.19,2347,0
